Date,Target
2006-11-22,0.014543929435025114
2006-11-24,0.004104357900287734
2006-11-27,0.021209050495114574
2006-11-28,0.04270506804131335
2006-11-29,0.032919419357427336
2006-11-30,0.03319219927625691
2006-12-01,0.04822761148373934
2006-12-04,0.03788180216573623
2006-12-05,0.045668512613857425
2006-12-06,0.03814142099033935
2006-12-07,0.017814342170547476
2006-12-08,0.038245506761428225
2006-12-11,0.03156313646676844
2006-12-12,0.044227612747005665
2006-12-13,0.0539269359220027
2006-12-14,0.032830850548750797
2006-12-15,0.03605945262058687
2006-12-18,0.021842183219433764
2006-12-19,0.01834372799835864
2006-12-20,0.03369086703509085
2006-12-21,0.037552004464521636
2006-12-22,0.051879795925324906
2006-12-26,0.04753332939900898
2006-12-27,0.0349093519854649
2006-12-28,0.06671443019459211
2006-12-29,0.07807232366680168
2007-01-03,0.07210929420764035
2007-01-04,0.07572939969830557
2007-01-05,0.07662570494955813
2007-01-08,0.07387248212262242
2007-01-09,0.08024166656221189
2007-01-10,0.08236210998174273
2007-01-11,0.07229148178406032
2007-01-12,0.08129420658092545
2007-01-16,0.0801242953506463
2007-01-17,0.07616975232769542
2007-01-18,0.0816548098332341
2007-01-19,0.08884303797295526
2007-01-22,0.09109948299731505
2007-01-23,0.09605111738715726
2007-01-24,0.0849506401543711
2007-01-25,0.09165672275294054
2007-01-26,0.09817321987667653
2007-01-29,0.09016483384759505
2007-01-30,0.07678370062844658
2007-01-31,0.07161530808444226
2007-02-01,0.06510644872074116
2007-02-02,0.03606762661026424
2007-02-05,0.0410092441694783
2007-02-06,0.04944058413005007
2007-02-07,0.045420052457519275
2007-02-08,0.04563247035961565
2007-02-09,0.06760494467678524
2007-02-12,0.07507481370346718
2007-02-13,0.06007229250895373
2007-02-14,0.06464643228071423
2007-02-15,0.03544036678490401
2007-02-16,0.03717519539099333
2007-02-20,0.029109112045720503
2007-02-21,0.042973878445561706
2007-02-22,0.013210831081083913
2007-02-23,0.01624878828897487
2007-02-26,0.0029874746057078445
2007-02-27,0.02869111213953206
2007-02-28,0.052764465513065927
2007-03-01,0.04804115680793585
2007-03-02,0.046122665889454816
2007-03-05,0.06158122683453926
2007-03-06,0.027131799560133632
2007-03-07,0.034289518792305684
2007-03-08,0.01061424557371148
2007-03-09,0.026988100049904
2007-03-12,0.0004407757201397881
2007-03-13,0.03648900981789247
2007-03-14,0.05900500514929252
2007-03-15,0.05562095252156887
2007-03-16,0.06791165275789406
2007-03-19,0.050183289168177825
2007-03-20,0.03674862135136117
2007-03-21,0.03482130765896259
2007-03-22,0.05074792252253111
2007-03-23,0.04773314685319441
2007-03-26,0.05458084239130435
2007-03-27,0.03432710086401355
2007-03-28,0.048940529277133715
2007-03-29,0.046311855304295775
2007-03-30,0.033141876262115344
2007-04-02,0.014987171285066882
2007-04-03,0.011969898317333735
2007-04-04,0.009469424073761383
2007-04-05,0.011331513022180413
2007-04-09,0.027585283218321068
2007-04-10,0.03318162652143312
2007-04-11,0.04085847871037988
2007-04-12,0.019664297377368578
2007-04-13,0.01764808141191373
2007-04-16,2.045132754472086e-05
2007-04-17,-0.016527541394967
2007-04-18,-0.01720880531090832
2007-04-19,-0.040184110183910986
2007-04-20,-0.045925774242082204
2007-04-23,-0.061272382228525595
2007-04-24,-0.0481488423147389
2007-04-25,-0.0502133752952231
2007-04-26,-0.06239249153003179
2007-04-27,-0.05208587889901001
2007-04-30,-0.06841749649506014
2007-05-01,-0.07609506421359799
2007-05-02,-0.10874247230238955
2007-05-03,-0.11794545458534128
2007-05-04,-0.1295944499607955
2007-05-07,-0.11320455196083347
2007-05-08,-0.10323536693718736
2007-05-09,-0.12030436472116378
2007-05-10,-0.09219763888427371
2007-05-11,-0.09532817284932793
2007-05-14,-0.09802079860774147
2007-05-15,-0.08169512011467465
2007-05-16,-0.07840752476955716
2007-05-17,-0.08721206657473972
2007-05-18,-0.12221965874343294
2007-05-21,-0.13025377194550275
2007-05-22,-0.1228315103385975
2007-05-23,-0.12546311227809462
2007-05-24,-0.11169412063074183
2007-05-25,-0.11009216500790055
2007-05-29,-0.09939992877335381
2007-05-30,-0.11852466454854653
2007-05-31,-0.11801100564414298
2007-06-01,-0.12208231296208705
2007-06-04,-0.11639315620166385
2007-06-05,-0.123073861252468
2007-06-06,-0.1082589852262727
2007-06-07,-0.07977348141308475
2007-06-08,-0.08382471044665571
2007-06-11,-0.0855465277801932
2007-06-12,-0.08393834312730242
2007-06-13,-0.12208464487484223
2007-06-14,-0.12582651566947228
2007-06-15,-0.1344893239543642
2007-06-18,-0.12889852804439866
2007-06-19,-0.1495468427030413
2007-06-20,-0.1450715050247374
2007-06-21,-0.16346182530886672
2007-06-22,-0.12106673083666125
2007-06-25,-0.12617007754033055
2007-06-26,-0.11883664063589172
2007-06-27,-0.14485438620958924
2007-06-28,-0.152160768870063
2007-06-29,-0.11481690102418565
2007-07-02,-0.14545586302301142
2007-07-03,-0.1281158301869196
2007-07-05,-0.11506491197197329
2007-07-06,-0.11594702044225565
2007-07-09,-0.12450303472451603
2007-07-10,-0.12208300396502987
2007-07-11,-0.13401724943620966
2007-07-12,-0.14537701563512767
2007-07-13,-0.11743635831823672
2007-07-16,-0.11744926683130519
2007-07-17,-0.11621493709759015
2007-07-18,-0.1136809112422999
2007-07-19,-0.11624637629785384
2007-07-20,-0.10987545740560836
2007-07-23,-0.12135677430987475
2007-07-24,-0.09959364831109574
2007-07-25,-0.12203493464599657
2007-07-26,-0.10409674796152232
2007-07-27,-0.08534898497437775
2007-07-30,-0.07408869653497094
2007-07-31,-0.06164489045572178
2007-08-01,-0.05149378126895625
2007-08-02,-0.057077781560632763
2007-08-03,-0.03985884390885299
2007-08-06,-0.05978182262173658
2007-08-07,-0.059517452291470894
2007-08-08,-0.0665447015098018
2007-08-09,-0.03903403921112682
2007-08-10,-0.04313315030568383
2007-08-13,-0.04634121361707519
2007-08-14,-0.012057196272942414
2007-08-15,0.005118414368458148
2007-08-16,-0.002678459291674408
2007-08-17,-0.01914320978899363
2007-08-20,-0.036650479574894194
2007-08-21,-0.03416436893489704
2007-08-22,-0.05176659570418073
2007-08-23,-0.04028720953525641
2007-08-24,-0.05159625807378976
2007-08-27,-0.039630760596088
2007-08-28,-0.006136752738413415
2007-08-29,-0.02624066371770715
2007-08-30,-0.021274120807601583
2007-08-31,-0.041106090422417495
2007-09-04,-0.06627417390351494
2007-09-05,-0.0529379819252135
2007-09-06,-0.06940583120505285
2007-09-07,-0.04691965942085825
2007-09-10,-0.04192325370158874
2007-09-11,-0.049765870617363914
2007-09-12,-0.04837047138868289
2007-09-13,-0.0662285861790358
2007-09-14,-0.07182076845944922
2007-09-17,-0.06734843842341687
2007-09-18,-0.07614916516720673
2007-09-19,-0.11010246519707222
2007-09-20,-0.10336789480452675
2007-09-21,-0.10965758387268557
2007-09-24,-0.12007405307898728
2007-09-25,-0.11688557970627365
2007-09-26,-0.1084226048457292
2007-09-27,-0.11182070399794661
2007-09-28,-0.11515961767746029
2007-10-01,-0.13524535576696678
2007-10-02,-0.13177039640037685
2007-10-03,-0.14397334162363928
2007-10-04,-0.14573122994047366
2007-10-05,-0.15620280824657046
2007-10-08,-0.14853340367575862
2007-10-09,-0.1801744213661377
2007-10-10,-0.18182107249873708
2007-10-11,-0.17653645315311065
2007-10-12,-0.17728902931985313
2007-10-15,-0.18543817025132434
2007-10-16,-0.17915152751927657
2007-10-17,-0.1874658933529798
2007-10-18,-0.1729650488830552
2007-10-19,-0.17055507529755773
2007-10-22,-0.1679180184856305
2007-10-23,-0.1843260233919303
2007-10-24,-0.1897115570680803
2007-10-25,-0.197761480062212
2007-10-26,-0.18883854307548675
2007-10-29,-0.18213087628452748
2007-10-30,-0.17657506915101087
2007-10-31,-0.18677148534952198
2007-11-01,-0.15343000079306376
2007-11-02,-0.15067073780633106
2007-11-05,-0.1661795919103686
2007-11-06,-0.17267327934715546
2007-11-07,-0.16349060110210892
2007-11-08,-0.14345970256882612
2007-11-09,-0.11655771280012697
2007-11-12,-0.11937356162290964
2007-11-13,-0.14904289723972167
2007-11-14,-0.15066841172206405
2007-11-15,-0.11457810476789648
2007-11-16,-0.11623047970384598
2007-11-19,-0.11665636688393871
2007-11-20,-0.09959019917039327
2007-11-21,-0.07866490094070573
2007-11-23,-0.104886506887606
2007-11-26,-0.08626228818212715
2007-11-27,-0.09473259111491736
2007-11-28,-0.11628164768910502
2007-11-29,-0.1300383739262618
2007-11-30,-0.14478717144988432
2007-12-03,-0.13439100187239914
2007-12-04,-0.12651854566769277
2007-12-05,-0.12983754811469633
2007-12-06,-0.15955259294748217
2007-12-07,-0.15495196198334033
2007-12-10,-0.15455548483808024
2007-12-11,-0.11976446910918537
2007-12-12,-0.1370653740779076
2007-12-13,-0.14164784789373952
2007-12-14,-0.1314554154581876
2007-12-17,-0.14459510673575007
2007-12-18,-0.14616690588861866
2007-12-19,-0.12746728213179628
2007-12-20,-0.1613634400867531
2007-12-21,-0.1700415831462278
2007-12-24,-0.16532454169283128
2007-12-26,-0.1642295830792681
2007-12-27,-0.19208550238622002
2007-12-28,-0.17916253501753251
2007-12-31,-0.21246150386509716
2008-01-02,-0.16629123160554476
2008-01-03,-0.13272898199809618
2008-01-04,-0.14489635269511011
2008-01-07,-0.16096829100965604
2008-01-08,-0.14697268351861484
2008-01-09,-0.14189602838561616
2008-01-10,-0.1457829820745293
2008-01-11,-0.21027535044396015
2008-01-14,-0.176444847059797
2008-01-15,-0.15923089203307209
2008-01-16,-0.18855223644163427
2008-01-17,-0.1755259850225014
2008-01-18,-0.20246148750050202
2008-01-22,-0.2398092480207936
2008-01-23,-0.264201389208696
2008-01-24,-0.3270170782158469
2008-01-25,-0.32420470265331675
2008-01-28,-0.258951516637756
2008-01-29,-0.26740807898808255
2008-01-30,-0.33040766211966077
2008-01-31,-0.3134598243420175
2008-02-01,-0.32597357199075067
2008-02-04,-0.28636602689415547
2008-02-05,-0.28548451540696573
2008-02-06,-0.3239247146078906
2008-02-07,-0.32073964430316493
2008-02-08,-0.34141322040636984
2008-02-11,-0.3660660430169023
2008-02-12,-0.30273711135370845
2008-02-13,-0.3197167564390014
2008-02-14,-0.2926693376504917
2008-02-15,-0.2824020866763516
2008-02-19,-0.28357481071490565
2008-02-20,-0.26049426973317275
2008-02-21,-0.2903175357423882
2008-02-22,-0.33125908855982
2008-02-25,-0.3213369608568805
2008-02-26,-0.3345278717882188
2008-02-27,-0.34859639752735133
2008-02-28,-0.37682794636039607
2008-02-29,-0.3151439733935653
2008-03-03,-0.3440518571909157
2008-03-04,-0.3587714339551536
2008-03-05,-0.35583712486282304
2008-03-06,-0.38161826040300967
2008-03-07,-0.41823298415606863
2008-03-10,-0.37172225483195187
2008-03-11,-0.3550070178989931
2008-03-12,-0.3448887108863321
2008-03-13,-0.32520448364446347
2008-03-14,-0.30423713257678814
2008-03-17,-0.3606376017686904
2008-03-18,-0.36215188257091596
2008-03-19,-0.32938497499731356
2008-03-20,-0.3642620480517284
2008-03-24,-0.3510015674317116
2008-03-25,-0.3276372931262808
2008-03-26,-0.3373722311225093
2008-03-27,-0.32171736693630737
2008-03-28,-0.33578409215574645
2008-03-31,-0.33489830426822503
2008-04-01,-0.36609060614200256
2008-04-02,-0.33224135988787096
2008-04-03,-0.339506799622158
2008-04-04,-0.35399882258803134
2008-04-07,-0.3531117638730086
2008-04-08,-0.3616957540979738
2008-04-09,-0.3627417113690343
2008-04-10,-0.36191246682779415
2008-04-11,-0.3451527827476615
2008-04-14,-0.3454739685728115
2008-04-15,-0.33256897791559575
2008-04-16,-0.3381377539154883
2008-04-17,-0.3176426170866964
2008-04-18,-0.3329281238830254
2008-04-21,-0.3266674956113272
2008-04-22,-0.3410686054454962
2008-04-23,-0.3407419615057411
2008-04-24,-0.3589161950294857
2008-04-25,-0.37742514805339744
2008-04-28,-0.375674082746113
2008-04-29,-0.3942082112723769
2008-04-30,-0.39106083975221734
2008-05-01,-0.3967956520537815
2008-05-02,-0.43049723686310987
2008-05-05,-0.4030224043764188
2008-05-06,-0.4165385794550121
2008-05-07,-0.4025793717407001
2008-05-08,-0.401458148377329
2008-05-09,-0.3908217332774104
2008-05-12,-0.3772424413123981
2008-05-13,-0.3976365669413446
2008-05-14,-0.413712333108285
2008-05-15,-0.42016196352476465
2008-05-16,-0.4117164036005069
2008-05-19,-0.4166462379030702
2008-05-20,-0.4015494828248697
2008-05-21,-0.37542694020800693
2008-05-22,-0.3761322265718189
2008-05-23,-0.3988357395685571
2008-05-27,-0.39817374314981857
2008-05-28,-0.3995067563730712
2008-05-29,-0.4086650400635695
2008-05-30,-0.43646011785479893
2008-06-02,-0.43101895984894917
2008-06-03,-0.434587893414583
2008-06-04,-0.4408582521821
2008-06-05,-0.4705815382362929
2008-06-06,-0.4317988181425322
2008-06-09,-0.4383004208313396
2008-06-10,-0.44581280766044173
2008-06-11,-0.4495727918361542
2008-06-12,-0.47694924889864126
2008-06-13,-0.488003939552834
2008-06-16,-0.4758848446191426
2008-06-17,-0.4947554938776897
2008-06-18,-0.4891800966116573
2008-06-19,-0.49619084214909864
2008-06-20,-0.45399228619171633
2008-06-23,-0.4526858988227902
2008-06-24,-0.428786669668525
2008-06-25,-0.4277101563883653
2008-06-26,-0.4124693135608256
2008-06-27,-0.3913233998145045
2008-06-30,-0.37941408157348633
2008-07-01,-0.38980943632532944
2008-07-02,-0.39078257488698875
2008-07-03,-0.3483886554741657
2008-07-07,-0.356293603500718
2008-07-08,-0.3610111988039275
2008-07-09,-0.3308695140489384
2008-07-10,-0.3490134811148398
2008-07-11,-0.3646338126958484
2008-07-14,-0.35042744980885954
2008-07-15,-0.3323949969369637
2008-07-16,-0.3300089815819249
2008-07-17,-0.33151895081824945
2008-07-18,-0.33727833798160656
2008-07-21,-0.35273810492621527
2008-07-22,-0.3538293084224501
2008-07-23,-0.33195545379247315
2008-07-24,-0.31440915764138655
2008-07-25,-0.3309534462327135
2008-07-28,-0.30972074748325223
2008-07-29,-0.31499365006290025
2008-07-30,-0.3228785690020529
2008-07-31,-0.3432198618871189
2008-08-01,-0.32549929972124453
2008-08-04,-0.3246251181355546
2008-08-05,-0.3369653355389746
2008-08-06,-0.328081958563945
2008-08-07,-0.3226993403650048
2008-08-08,-0.3403171990120395
2008-08-11,-0.33070814007543686
2008-08-12,-0.32318797393604376
2008-08-13,-0.3175458268029896
2008-08-14,-0.298306982941238
2008-08-15,-0.3038052520514151
2008-08-18,-0.2808305593190031
2008-08-19,-0.2836526248553975
2008-08-20,-0.27092915719442295
2008-08-21,-0.2883886836847175
2008-08-22,-0.29705153234050985
2008-08-25,-0.3022638953944
2008-08-26,-0.29763037611568893
2008-08-27,-0.31114337551463855
2008-08-28,-0.30058893470597514
2008-08-29,-0.2920885573363563
2008-09-02,-0.29282706227393923
2008-09-03,-0.30325963489776
2008-09-04,-0.28284401937562664
2008-09-05,-0.26722800737820285
2008-09-08,-0.29557736688088354
2008-09-09,-0.2594343779489285
2008-09-10,-0.25396903874338245
2008-09-11,-0.24513033244600535
2008-09-12,-0.2452344594645992
2008-09-15,-0.21878087707630586
2008-09-16,-0.22341789639734652
2008-09-17,-0.18704760941638507
2008-09-18,-0.22160611429085983
2008-09-19,-0.249107606149423
2008-09-22,-0.22197180739893216
2008-09-23,-0.2047852771828922
2008-09-24,-0.20209632938798497
2008-09-25,-0.23607739983118645
2008-09-26,-0.2483371747243314
2008-09-29,-0.1768858247314342
2008-09-30,-0.21261873979638132
2008-10-01,-0.2065613026215688
2008-10-02,-0.19854977694353595
2008-10-03,-0.1857027269177687
2008-10-06,-0.14755557347081782
2008-10-07,-0.07625746282738782
2008-10-08,-0.06704974705428562
2008-10-09,0.019023648105003652
2008-10-10,0.022352747131913646
2008-10-13,-0.07975278860136872
2008-10-14,-0.10179259312171267
2008-10-15,-0.010045884608033144
2008-10-16,-0.06910174432871162
2008-10-17,-0.06484502793678197
2008-10-20,-0.10424196183611881
2008-10-21,-0.07949320337210855
2008-10-22,0.004761433525054782
2008-10-23,-0.0024996515099599595
2008-10-24,0.06376811695092238
2008-10-27,0.10816096825692974
2008-10-28,-0.00013822806930560708
2008-10-29,0.02262144246237924
2008-10-30,0.0005135681335962928
2008-10-31,-0.015153540826612903
2008-11-03,0.01033839424668954
2008-11-04,-0.026338543608625403
2008-11-05,0.030867861647242596
2008-11-06,0.08259657615492817
2008-11-07,0.04743341458329782
2008-11-10,0.07347611145753245
2008-11-11,0.09848152517887723
2008-11-12,0.17638157836787421
2008-11-13,0.1035455767778535
2008-11-14,0.1482096393321127
2008-11-17,0.17200119552141493
2008-11-18,0.17618026144405635
2008-11-19,0.24860516532454352
2008-11-20,0.3215006809308616
2008-11-21,0.25721530533369263
2008-11-24,0.18891534892919237
2008-11-25,0.17110067728883432
2008-11-26,0.10369726540247635
2008-11-28,0.10424662333059748
2008-12-01,0.22083776864729374
2008-12-02,0.18680269791196502
2008-12-03,0.17845742287156416
2008-12-04,0.21337637755519104
2008-12-05,0.17342220530962033
2008-12-08,0.1301747623624369
2008-12-09,0.16013818436014526
2008-12-10,0.1442218594423948
2008-12-11,0.1683054564976669
2008-12-12,0.13448444430136866
2008-12-15,0.14527325559456133
2008-12-16,0.09862239457820554
2008-12-17,0.123814205369045
2008-12-18,0.15826628943933535
2008-12-19,0.16386222173521928
2008-12-22,0.19791655725392146
2008-12-23,0.20803792218264824
2008-12-24,0.20870809918889296
2008-12-26,0.2060380609589331
2008-12-29,0.22927932503717027
2008-12-30,0.19631946994314653
2008-12-31,0.18272908810199281
2009-01-02,0.14258429719601817
2009-01-05,0.15549088368599295
2009-01-06,0.1349844669545273
2009-01-07,0.15896983510915239
2009-01-08,0.14801097831763482
2009-01-09,0.1938900540421816
2009-01-12,0.21872770603029526
2009-01-13,0.21253969728650873
2009-01-14,0.22219978347737993
2009-01-15,0.21507807239611348
2009-01-16,0.22389776374342835
2009-01-20,0.3098532190925847
2009-01-21,0.25866415351129396
2009-01-22,0.2875891002643505
2009-01-23,0.28792592645305964
2009-01-26,0.28643141875054673
2009-01-27,0.26898099055629815
2009-01-28,0.24932213614172272
2009-01-29,0.2974892202328138
2009-01-30,0.3169952623629299
2009-02-02,0.3300906558107141
2009-02-03,0.3011890685702323
2009-02-04,0.2994004659685157
2009-02-05,0.29208496272947987
2009-02-06,0.2429196476291221
2009-02-09,0.22653431262005974
2009-02-10,0.2856159252206415
2009-02-11,0.2505457541861652
2009-02-12,0.2764879634994873
2009-02-13,0.2531927673445537
2009-02-17,0.3214897011630764
2009-02-18,0.32595578097976285
2009-02-19,0.34349243423112075
2009-02-20,0.38514385012831215
2009-02-23,0.4385266627795583
2009-02-24,0.4138188883571538
2009-02-25,0.42895800088763897
2009-02-26,0.4591740297657756
2009-02-27,0.4790569188991935
2009-03-02,0.5602864773278025
2009-03-03,0.5930665368472805
2009-03-04,0.5575349697619675
2009-03-05,0.6259615686415482
2009-03-06,0.6021832898107962
2009-03-09,0.6132026039067262
2009-03-10,0.5372985377516364
2009-03-11,0.5327299085978717
2009-03-12,0.4793803704743139
2009-03-13,0.4427202535796791
2009-03-16,0.45330218413058443
2009-03-17,0.4250501109209569
2009-03-18,0.39641219151063073
2009-03-19,0.4028877031407604
2009-03-20,0.4390662972504477
2009-03-23,0.34065282519752504
2009-03-24,0.3545625316582207
2009-03-25,0.34657436550450293
2009-03-26,0.3235717827416325
2009-03-27,0.35599435113997896
2009-03-30,0.41468889300166195
2009-03-31,0.3886097490709746
2009-04-01,0.3675346825713659
2009-04-02,0.31364600019223904
2009-04-03,0.3085696981639466
2009-04-06,0.33342518656531056
2009-04-07,0.3708785926866628
2009-04-08,0.35802753683016453
2009-04-09,0.3151209298583806
2009-04-13,0.3133115821591092
2009-04-14,0.33832436265225785
2009-04-15,0.32199615892406896
2009-04-16,0.28868599481910057
2009-04-17,0.3028864098931983
2009-04-20,0.36536959782159656
2009-04-21,0.3376858551990345
2009-04-22,0.3534348383944892
2009-04-23,0.3439994406018059
2009-04-24,0.3241056143636076
2009-04-27,0.3250223994629254
2009-04-28,0.33972600412777415
2009-04-29,0.3145688632401449
2009-04-30,0.3015777001576001
2009-05-01,0.3107734921912951
2009-05-04,0.2543980107937046
2009-05-05,0.23531754320459156
2009-05-06,0.18730218152902178
2009-05-07,0.20871952698511395
2009-05-08,0.17534955490175574
2009-05-11,0.20705205642912514
2009-05-12,0.1939561385437274
2009-05-13,0.21489503108828148
2009-05-14,0.21960197126050407
2009-05-15,0.24968278835979493
2009-05-18,0.2061865900053332
2009-05-19,0.17065836348921104
2009-05-20,0.1801055662940167
